SKU_ID,SKU,BrandSlug,LineOfBusiness,Channel,SubChannel,ProductPath,BundleSlug,BundleName,BundleDescription,EffectiveDate,ExpirationDate,State,Commodity,UtilityCode,UtilityAbbrev,PremiseType,LockType,TermsOfServiceType,PricingTerm,UtilityRate,Rate,UtilityOnPeakRate,OnPeakRate,UtilityOffPeakRate,OffPeakRate,ECF,ComcastPTC_Discount,DailyServiceCharge,MonthlyServiceCharge,VAS_Code,ProductEligibilityClass,PartnerCode,PromoCode,SignupBonus,SignupVesting,MerchandiseSlug,Merchandise,MerchandiseVesting,OngoingValue,OngoingFrequency,Sunday2cents,PriorityLevel,RequiresCorrespondence,TOS_Template,TOS_TemplateLabels,UMS_KitCode,CEN_KitCode,PromoSwitchKitCode,EnvironmentUse
227132,13EF2BB4-EEA3,nrg_residential,mass_market,inbound_telemarketing,,hidden,employee_offer_gas,Employee Offer,Employee Offer (Gas),12/09/2019,,PA,Gas,76,PGW,residential,Intro,Variable,1,0.45,0.45,,,,,,,,,6,,emp,574,,,,,,,,N,18.0,Y,,,,,,All
227138,0E648F2F-3B84,nrg_residential,mass_market,inbound_telemarketing,,hidden,employee_offer_gas,Employee Offer,Employee Offer (Gas),12/09/2019,,PA,Gas,77,NFGPA,residential,Intro,Variable,1,0.33,0.33,,,,,,,,,6,,emp,574,,,,,,,,N,18.0,Y,,,,,,All
213763,102D812E-4180,nrg_residential,mass_market,inbound_telemarketing,,hidden,employee_offer_gas,Employee Offer,Employee Offer (Gas),06/12/2019,,PA,Gas,65,PNGPA,residential,Intro,Variable,1,2.29,2.29,,,,,,,,,6,,emp,574,,,,,,,,N,18.0,Y,,,,,,All
212154,B80DF8A6-3AED,nrg_residential,mass_market,inbound_telemarketing,,hidden,employee_offer_gas,Employee Offer,Employee Offer (Gas),04/23/2019,,PA,Gas,64,COLPAG,residential,Intro,Variable,1,2.99,0.299,,,,,,,,,6,,emp,574,,,,,,,,N,18.0,Y,,,,,,All
227951,B95ADF3C-CD8D,nrg_residential,mass_market,inbound_telemarketing,,hidden,spw_2mon_30000_bonus_15pt_earn_gas,Power Trip Natural Gas Plan with Speedy Rewards points,"30,000 bonus/ 15 points per $1 - January 2020 DM",01/09/2020,,MD,Gas,56,BGG,residential,intro,variable,3,0.35,0.35,,,,,,,,,6,,spw,409,"30,000 points",2 Months,,,,15*,1 Month,N,23.0,Y,,,,,,All
227952,B97B4731-0852,nrg_residential,mass_market,inbound_telemarketing,,hidden,spw_2mon_30000_bonus_15pt_earn_gas,Power Trip Natural Gas Plan with Speedy Rewards points,"30,000 bonus/ 15 points per $1 - January 2020 DM",01/09/2020,,MD,Gas,57,WGL,residential,Intro,variable,3,0.43,0.43,,,,,,,,,6,,spw,409,"30,000 points",2 Months,,,,15*,1 Month,N,23.0,Y,,,,,,All
228479,1694A045-1397,nrg_residential,mass_market,inbound_telemarketing,,hidden,swa_2mon_12500_bonus_3pcnt_earn_corporate,CH Power Trip Electric Plan with Rapid Rewards points,"12,500 bonus/ 3 points per $1  (Cardholders only) - nrghomepower.com",02/09/2020,,OH,Electric,72,CEI,residential,intro,variable,3,0.049,0.049,,,,,,,,,6,,swa,98,"12,500 points",2 Months,,,,3*,1 Month,N,23.0,Y,,,,,,All
228478,154D7935-2286,nrg_residential,mass_market,inbound_telemarketing,,hidden,swa_2mon_12500_bonus_3pcnt_earn_corporate,CH Power Trip Electric Plan with Rapid Rewards points,"12,500 bonus/ 3 points per $1  (Cardholders only) - nrghomepower.com",02/09/2020,,OH,Electric,73,OE,residential,intro,variable,3,0.051,0.051,,,,,,,,,6,,swa,98,"12,500 points",2 Months,,,,3*,1 Month,N,23.0,Y,,,,,,All
209897,5BF2B3A5-2278,nrg_residential,mass_market,inbound_telemarketing,,hidden,swa_2mon_12500_bonus_3pcnt_earn_corporate,CH Power Trip Electric Plan with Rapid Rewards points,"12,500 bonus/ 3 points per $1  (Cardholders only) - nrghomepower.com",04/21/2019,,NJ,Electric,30,RECO,residential,intro,variable,3,0.135,0.135,,,,,,,,,6,,swa,98,"12,500 points",2 Months,,,,3*,1 Month,N,23.0,Y,,,,,,All
209922,60B8A830-CC95,nrg_residential,mass_market,inbound_telemarketing,,hidden,swa_2mon_2500_bonus_3pcnt_earn_gas_corporate,CH Power Trip Natural Gas Plan with Rapid Rewards points,"2,500 bonus/ 3 points per $1 (Gas) (Cardholders only) - nrghomepower.com",04/21/2019,,IL,Gas,69,PEOPGAS,residential,intro,variable,3,0.55,0.55,,,,,,,,,6,,swa,781,"2,500 points",2 Months,,,,3*,1 Month,N,23.0,Y,,,,,,All
209921,60B842ED-7202,nrg_residential,mass_market,inbound_telemarketing,,hidden,swa_2mon_2500_bonus_3pcnt_earn_gas_corporate,CH Power Trip Natural Gas Plan with Rapid Rewards points,"2,500 bonus/ 3 points per $1 (Gas) (Cardholders only) - nrghomepower.com",04/21/2019,,IL,Gas,70,NICOR,residential,Intro,variable,3,0.45,0.45,,,,,,,,,6,,swa,781,"2,500 points",2 Months,,,,3*,1 Month,N,23.0,Y,,,,,,All
209923,60D7872B-95D7,nrg_residential,mass_market,inbound_telemarketing,,hidden,swa_2mon_2500_bonus_3pcnt_earn_gas_corporate,CH Power Trip Natural Gas Plan with Rapid Rewards points,"2,500 bonus/ 3 points per $1 (Gas) (Cardholders only) - nrghomepower.com",04/21/2019,,MD,Gas,56,BGG,residential,intro,variable,3,0.47,0.47,,,,,,,,,6,,swa,781,"2,500 points",2 Months,,,,3*,1 Month,N,23.0,Y,,,,,,All
209924,614D6C9B-8158,nrg_residential,mass_market,inbound_telemarketing,,hidden,swa_2mon_2500_bonus_3pcnt_earn_gas_corporate,CH Power Trip Natural Gas Plan with Rapid Rewards points,"2,500 bonus/ 3 points per $1 (Gas) (Cardholders only) - nrghomepower.com",04/21/2019,,MD,Gas,57,WGL,residential,Intro,variable,3,0.45,0.45,,,,,,,,,6,,swa,781,"2,500 points",2 Months,,,,3*,1 Month,N,23.0,Y,,,,,,All
209926,6196C5CD-48EC,nrg_residential,mass_market,inbound_telemarketing,,hidden,swa_2mon_2500_bonus_3pcnt_earn_gas_corporate,CH Power Trip Natural Gas Plan with Rapid Rewards points,"2,500 bonus/ 3 points per $1 (Gas) (Cardholders only) - nrghomepower.com",04/21/2019,,NJ,Gas,48,PSEG Gas,residential,Intro,Variable,3,0.37,0.37,,,,,,,,,6,,swa,781,"2,500 points",2 Months,,,,3*,1 Month,N,23.0,Y,,,,,,All
209927,61A156E5-5815,nrg_residential,mass_market,inbound_telemarketing,,hidden,swa_2mon_2500_bonus_3pcnt_earn_gas_corporate,CH Power Trip Natural Gas Plan with Rapid Rewards points,"2,500 bonus/ 3 points per $1 (Gas) (Cardholders only) - nrghomepower.com",04/21/2019,,NJ,Gas,80,SJersey,residential,Intro,Variable,3,0.51,0.51,,,,,,,,,6,,swa,781,"2,500 points",2 Months,,,,3*,1 Month,N,23.0,Y,,,,,,All
209918,5F182CDA-3B5C,nrg_residential,mass_market,inbound_telemarketing,,hidden,swa_2mon_2500_bonus_3pcnt_earn_gas_corporate,CH Power Trip Natural Gas Plan with Rapid Rewards points,"2,500 bonus/ 3 points per $1 (Gas) (Cardholders only) - nrghomepower.com",04/21/2019,,OH,Gas,50,COLOHG,residential,intro,Variable,3,4.19,0.419,,,,,,,,,6,,swa,781,"2,500 points",2 Months,,,,3*,1 Month,N,23.0,Y,,,,,,All
209920,5FFE7AD2-12B3,nrg_residential,mass_market,inbound_telemarketing,,hidden,swa_2mon_2500_bonus_3pcnt_earn_gas_corporate,CH Power Trip Natural Gas Plan with Rapid Rewards points,"2,500 bonus/ 3 points per $1 (Gas) (Cardholders only) - nrghomepower.com",04/21/2019,,OH,Gas,51,DUKEOHG,residential,intro,Variable,3,0.419,0.419,,,,,,,,,6,,swa,781,"2,500 points",2 Months,,,,3*,1 Month,N,23.0,Y,,,,,,All
209928,61B0EF77-C854,nrg_residential,mass_market,inbound_telemarketing,,hidden,swa_2mon_2500_bonus_3pcnt_earn_gas_corporate,CH Power Trip Natural Gas Plan with Rapid Rewards points,"2,500 bonus/ 3 points per $1 (Gas) (Cardholders only) - nrghomepower.com",04/21/2019,,PA,Gas,64,COLPAG,residential,intro,variable,3,3.69,0.369,,,,,,,,,6,,swa,781,"2,500 points",2 Months,,,,3*,1 Month,N,23.0,Y,,,,,,All
209932,62A92556-CD7D,nrg_residential,mass_market,inbound_telemarketing,,hidden,swa_2mon_2500_bonus_3pcnt_earn_gas_corporate,CH Power Trip Natural Gas Plan with Rapid Rewards points,"2,500 bonus/ 3 points per $1 (Gas) (Cardholders only) - nrghomepower.com",04/21/2019,,PA,Gas,65,PNGPA,residential,intro,variable,3,3.6876,3.6876,,,,,,,,,6,,swa,781,"2,500 points",2 Months,,,,3*,1 Month,N,23.0,Y,,,,,,All
209934,63B1CCCF-EC3E,nrg_residential,mass_market,inbound_telemarketing,,hidden,swa_2mon_2500_bonus_3pcnt_earn_gas_corporate,CH Power Trip Natural Gas Plan with Rapid Rewards points,"2,500 bonus/ 3 points per $1 (Gas) (Cardholders only) - nrghomepower.com",04/21/2019,,PA,Gas,68,UGIG,residential,intro,variable,3,0.51,0.51,,,,,,,,,6,,swa,781,"2,500 points",2 Months,,,,3*,1 Month,N,23.0,Y,,,,,,All
209930,6213E9F8-8AF2,nrg_residential,mass_market,inbound_telemarketing,,hidden,swa_2mon_2500_bonus_3pcnt_earn_gas_corporate,CH Power Trip Natural Gas Plan with Rapid Rewards points,"2,500 bonus/ 3 points per $1 (Gas) (Cardholders only) - nrghomepower.com",04/21/2019,,PA,Gas,75,PECO-GAS,residential,intro,variable,3,0.51,0.51,,,,,,,,,6,,swa,781,"2,500 points",2 Months,,,,3*,1 Month,N,23.0,Y,,,,,,All
209931,629C9145-08D7,nrg_residential,mass_market,inbound_telemarketing,,hidden,swa_2mon_2500_bonus_3pcnt_earn_gas_corporate,CH Power Trip Natural Gas Plan with Rapid Rewards points,"2,500 bonus/ 3 points per $1 (Gas) (Cardholders only) - nrghomepower.com",04/21/2019,,PA,Gas,76,PGW,residential,intro,variable,3,0.49,0.49,,,,,,,,,6,,swa,781,"2,500 points",2 Months,,,,3*,1 Month,N,23.0,Y,,,,,,All
209929,61B2BF6F-EA10,nrg_residential,mass_market,inbound_telemarketing,,hidden,swa_2mon_2500_bonus_3pcnt_earn_gas_corporate,CH Power Trip Natural Gas Plan with Rapid Rewards points,"2,500 bonus/ 3 points per $1 (Gas) (Cardholders only) - nrghomepower.com",04/21/2019,,PA,Gas,77,NFGPA,residential,intro,variable,3,0.47,0.47,,,,,,,,,6,,swa,781,"2,500 points",2 Months,,,,3*,1 Month,N,23.0,Y,,,,,,All
227979,C3C12B73-52B0,nrg_residential,mass_market,inbound_telemarketing,,hidden,ual_12mofix_10pct_10000_2pcnt_earn,UAL - Fixed Price Test 12mo Fixed/10% Disc,"10,000 /2 points per $1  (12mo fixed/10% disc) - January 2020 DM",01/09/2020,,OH,Electric,72,CEI,residential,Contract,Fixed,12,0.045,0.045,,,,,$0.00,,,,6,,ual,47,"10,000 Miles",2 Months,,,,2*,1 Month,N,23.0,Y,,,,,,All
227980,C3CE9B19-B657,nrg_residential,mass_market,inbound_telemarketing,,hidden,ual_12mofix_10pct_10000_2pcnt_earn,UAL - Fixed Price Test 12mo Fixed/10% Disc,"10,000 /2 points per $1  (12mo fixed/10% disc) - January 2020 DM",01/09/2020,,OH,Electric,73,OE,residential,Contract,Fixed,12,0.045,0.045,,,,,$0.00,,,,6,,ual,47,"10,000 Miles",2 Months,,,,2*,1 Month,N,23.0,Y,,,,,,All
227983,C512BEB2-CE75,nrg_residential,mass_market,inbound_telemarketing,,hidden,ual_12mofix_10pct_12500_3pcnt_earn,UAL CH - Fixed Price Test 12mo Fixed/10% Disc,"12,500 /3 points per $1  (12mo fixed/10% disc) - January 2020 DM",01/09/2020,,OH,Electric,72,CEI,residential,Contract,Fixed,12,0.045,0.045,,,,,$0.00,,,,6,,ual,98,"12,500 Miles",2 Months,,,,3*,1 Month,N,23.0,Y,,,,,,All
227984,C53248C5-C1BA,nrg_residential,mass_market,inbound_telemarketing,,hidden,ual_12mofix_10pct_12500_3pcnt_earn,UAL CH - Fixed Price Test 12mo Fixed/10% Disc,"12,500 /3 points per $1  (12mo fixed/10% disc) - January 2020 DM",01/09/2020,,OH,Electric,73,OE,residential,Contract,Fixed,12,0.045,0.045,,,,,$0.00,,,,6,,ual,98,"12,500 Miles",2 Months,,,,3*,1 Month,N,23.0,Y,,,,,,All
227943,B73A0644-C723,nrg_residential,mass_market,inbound_telemarketing,,hidden,ual_12mofix_5pct_10000_2pcnt_earn,UAL - Fixed Price Test 12mo Fixed/5% Disc,"10,000 /2 points per $1  (12mo fixed/5% disc) - January 2020 DM",01/09/2020,,NJ,Electric,30,RECO,residential,Contract,Fixed,12,0.105,0.105,,,,,$120.00,,,,6,,ual,47,"10,000 Miles",2 Months,,,,2*,1 Month,N,23.0,Y,,,,,,All
227971,C18858B1-180D,nrg_residential,mass_market,inbound_telemarketing,,hidden,ual_12mofix_5pct_10000_2pcnt_earn,UAL - Fixed Price Test 12mo Fixed/5% Disc,"10,000 /2 points per $1  (12mo fixed/5% disc) - January 2020 DM",01/09/2020,,OH,Electric,72,CEI,residential,Contract,Fixed,12,0.047,0.047,,,,,$0.00,,,,6,,ual,47,"10,000 Miles",2 Months,,,,2*,1 Month,N,23.0,Y,,,,,,All
227972,C188AFD4-0D7E,nrg_residential,mass_market,inbound_telemarketing,,hidden,ual_12mofix_5pct_10000_2pcnt_earn,UAL - Fixed Price Test 12mo Fixed/5% Disc,"10,000 /2 points per $1  (12mo fixed/5% disc) - January 2020 DM",01/09/2020,,OH,Electric,73,OE,residential,Contract,Fixed,12,0.048,0.048,,,,,$0.00,,,,6,,ual,47,"10,000 Miles",2 Months,,,,2*,1 Month,N,23.0,Y,,,,,,All
227945,B76FD5B2-BAF9,nrg_residential,mass_market,inbound_telemarketing,,hidden,ual_12mofix_5pct_12500_3pcnt_earn,UAL CH - Fixed Price Test 12mo Fixed/5% Disc,"12,500 /3 points per $1  (12mo fixed/5% disc) - January 2020 DM",01/09/2020,,NJ,Electric,30,RECO,residential,Contract,Fixed,12,0.105,0.105,,,,,$120.00,,,,6,,ual,98,"12,500 Miles",2 Months,,,,3*,1 Month,N,23.0,Y,,,,,,All
227975,C26E4EA9-AD69,nrg_residential,mass_market,inbound_telemarketing,,hidden,ual_12mofix_5pct_12500_3pcnt_earn,UAL CH - Fixed Price Test 12mo Fixed/5% Disc,"12,500 /3 points per $1  (12mo fixed/5% disc) - January 2020 DM",01/09/2020,,OH,Electric,72,CEI,residential,Contract,Fixed,12,0.047,0.047,,,,,$0.00,,,,6,,ual,98,"12,500 Miles",2 Months,,,,3*,1 Month,N,23.0,Y,,,,,,All
227976,C2A4B540-C18D,nrg_residential,mass_market,inbound_telemarketing,,hidden,ual_12mofix_5pct_12500_3pcnt_earn,UAL CH - Fixed Price Test 12mo Fixed/5% Disc,"12,500 /3 points per $1  (12mo fixed/5% disc) - January 2020 DM",01/09/2020,,OH,Electric,73,OE,residential,Contract,Fixed,12,0.048,0.048,,,,,$0.00,,,,6,,ual,98,"12,500 Miles",2 Months,,,,3*,1 Month,N,23.0,Y,,,,,,All
227650,501E0084-0951,nrg_residential,mass_market,inbound_telemarketing,,hidden,ual_2mon_12500_bonus_3pcnt_earn,CH Power Trip Electric Plan with MileagePlus miles,"12,500 bonus/ 3 miles per $1 (Cardholders) - Jan 2020 DM",01/09/2020,,IL,Electric,81,Ameren,residential,intro,variable,3,0.04,0.04,,,,,,,,,6,,ual,98,"12,500 Miles",2 Months,,,,3*,1 Month,N,23.0,Y,,,,,,All
227651,50F885F0-A802,nrg_residential,mass_market,inbound_telemarketing,,hidden,ual_2mon_12500_bonus_3pcnt_earn,CH Power Trip Electric Plan with MileagePlus miles,"12,500 bonus/ 3 miles per $1 (Cardholders) - Jan 2020 DM",01/09/2020,,NJ,Electric,30,RECO,residential,intro,variable,3,0.1,0.1,,,,,,,,,6,,ual,98,"12,500 miles",2 Months,,,,3*,1 Month,N,23.0,Y,,,,,,All
227652,5118DB68-788D,nrg_residential,mass_market,inbound_telemarketing,,hidden,ual_2mon_12500_bonus_3pcnt_earn,CH Power Trip Electric Plan with MileagePlus miles,"12,500 bonus/ 3 miles per $1 (Cardholders) - Jan 2020 DM",01/09/2020,,OH,Electric,72,CEI,residential,intro,variable,3,0.037,0.037,,,,,,,,,6,,ual,98,"12,500 miles",2 Months,,,,3*,1 Month,N,23.0,Y,,,,,,All
227653,512E7F4C-199D,nrg_residential,mass_market,inbound_telemarketing,,hidden,ual_2mon_12500_bonus_3pcnt_earn,CH Power Trip Electric Plan with MileagePlus miles,"12,500 bonus/ 3 miles per $1 (Cardholders) - Jan 2020 DM",01/09/2020,,OH,Electric,73,OE,residential,intro,variable,3,0.037,0.037,,,,,,,,,6,,ual,98,"12,500 miles",2 Months,,,,3*,1 Month,N,23.0,Y,,,,,,All
228481,17A01DE7-4388,nrg_residential,mass_market,inbound_telemarketing,,hidden,ual_2mon_12500_bonus_3pcnt_earn_corporate,CH Power Trip Electric Plan with MileagePlus miles,"12,500 bonus/ 3 miles per $1 (Cardholders) - nrghomepower.com",02/09/2020,,OH,Electric,72,CEI,residential,intro,variable,3,0.049,0.049,,,,,,,,,6,,ual,98,"12,500 Miles",2 Months,,,,3*,1 Month,N,23.0,Y,,,,,,All
228480,16D76D02-D872,nrg_residential,mass_market,inbound_telemarketing,,hidden,ual_2mon_12500_bonus_3pcnt_earn_corporate,CH Power Trip Electric Plan with MileagePlus miles,"12,500 bonus/ 3 miles per $1 (Cardholders) - nrghomepower.com",02/09/2020,,OH,Electric,73,OE,residential,intro,variable,3,0.051,0.051,,,,,,,,,6,,ual,98,"12,500 Miles",2 Months,,,,3*,1 Month,N,23.0,Y,,,,,,All
209939,6480CD5E-4A6E,nrg_residential,mass_market,inbound_telemarketing,,hidden,ual_2mon_12500_bonus_3pcnt_earn_corporate,CH Power Trip Electric Plan with MileagePlus miles,"12,500 bonus/ 3 miles per $1 (Cardholders) - nrghomepower.com",04/21/2019,,NJ,Electric,30,RECO,residential,intro,variable,3,0.135,0.135,,,,,,,,,6,,ual,98,"12,500 Miles",2 Months,,,,3*,1 Month,N,23.0,Y,,,,,,All
227654,51360F59-1708,nrg_residential,mass_market,inbound_telemarketing,,hidden,ual_2mon_2500_bonus_3pcnt_earn_gas,CH Power Trip Natural Gas Plan with MileagePlus miles,"2,500 bonus/ 3 miles per $1 (Gas) (Cardholders) - Jan 2020 DM",01/09/2020,,IL,Gas,69,PEOPGAS,residential,intro,variable,3,0.27,0.27,,,,,,,,,6,,ual,781,"2,500 Miles",2 Months,,,,3*,1 Month,N,23.0,Y,,,,,,All
227655,51F865AD-A7C3,nrg_residential,mass_market,inbound_telemarketing,,hidden,ual_2mon_2500_bonus_3pcnt_earn_gas,CH Power Trip Natural Gas Plan with MileagePlus miles,"2,500 bonus/ 3 miles per $1 (Gas) (Cardholders) - Jan 2020 DM",01/09/2020,,IL,Gas,70,NICOR,residential,Intro,variable,3,0.25,0.25,,,,,,,,,6,,ual,781,"2,500 Miles",2 Months,,,,3*,1 Month,N,23.0,Y,,,,,,All
227656,520EC2DA-0EF7,nrg_residential,mass_market,inbound_telemarketing,,hidden,ual_2mon_2500_bonus_3pcnt_earn_gas,CH Power Trip Natural Gas Plan with MileagePlus miles,"2,500 bonus/ 3 miles per $1 (Gas) (Cardholders) - Jan 2020 DM",01/09/2020,,MD,Gas,56,BGG,residential,intro,variable,3,0.35,0.35,,,,,,,,,6,,ual,781,"2,500 miles",2 Months,,,,3*,1 Month,N,23.0,Y,,,,,,All
227657,53299AFE-2A8C,nrg_residential,mass_market,inbound_telemarketing,,hidden,ual_2mon_2500_bonus_3pcnt_earn_gas,CH Power Trip Natural Gas Plan with MileagePlus miles,"2,500 bonus/ 3 miles per $1 (Gas) (Cardholders) - Jan 2020 DM",01/09/2020,,MD,Gas,57,WGL,residential,Intro,variable,3,0.43,0.43,,,,,,,,,6,,ual,781,"2,500 miles",2 Months,,,,3*,1 Month,N,23.0,Y,,,,,,All
227658,534C161A-236F,nrg_residential,mass_market,inbound_telemarketing,,hidden,ual_2mon_2500_bonus_3pcnt_earn_gas,CH Power Trip Natural Gas Plan with MileagePlus miles,"2,500 bonus/ 3 miles per $1 (Gas) (Cardholders) - Jan 2020 DM",01/09/2020,,NJ,Gas,48,PSEG Gas,residential,Intro,variable,3,0.31,0.31,,,,,,,,,6,,ual,781,"2,500 miles",2 Months,,,,3*,1 Month,N,23.0,Y,,,,,,All
227659,5385F193-DE52,nrg_residential,mass_market,inbound_telemarketing,,hidden,ual_2mon_2500_bonus_3pcnt_earn_gas,CH Power Trip Natural Gas Plan with MileagePlus miles,"2,500 bonus/ 3 miles per $1 (Gas) (Cardholders) - Jan 2020 DM",01/09/2020,,NJ,Gas,49,NJNG,residential,Intro,variable,3,0.35,0.35,,,,,,,,,6,,ual,781,"2,500 miles",2 Months,,,,3*,1 Month,N,23.0,Y,,,,,,All
227660,53EA6257-A7C2,nrg_residential,mass_market,inbound_telemarketing,,hidden,ual_2mon_2500_bonus_3pcnt_earn_gas,CH Power Trip Natural Gas Plan with MileagePlus miles,"2,500 bonus/ 3 miles per $1 (Gas) (Cardholders) - Jan 2020 DM",01/09/2020,,NJ,Gas,80,SJersey,residential,Intro,variable,3,0.41,0.41,,,,,,,,,6,,ual,781,"2,500 miles",2 Months,,,,3*,1 Month,N,23.0,Y,,,,,,All
227661,53FE9195-5E3C,nrg_residential,mass_market,inbound_telemarketing,,hidden,ual_2mon_2500_bonus_3pcnt_earn_gas,CH Power Trip Natural Gas Plan with MileagePlus miles,"2,500 bonus/ 3 miles per $1 (Gas) (Cardholders) - Jan 2020 DM",01/09/2020,,OH,Gas,50,COLOHG,residential,intro,Variable,3,3.29,0.329,,,,,,,,,6,,ual,781,"2,500 Miles",2 Months,,,,3*,1 Month,N,23.0,Y,,,,,,All
227662,551A0F49-B4AE,nrg_residential,mass_market,inbound_telemarketing,,hidden,ual_2mon_2500_bonus_3pcnt_earn_gas,CH Power Trip Natural Gas Plan with MileagePlus miles,"2,500 bonus/ 3 miles per $1 (Gas) (Cardholders) - Jan 2020 DM",01/09/2020,,OH,Gas,51,DUKEOHG,residential,intro,Variable,3,0.329,0.329,,,,,,,,,6,,ual,781,"2,500 Miles",2 Months,,,,3*,1 Month,N,23.0,Y,,,,,,All
227663,5534EF2D-3E18,nrg_residential,mass_market,inbound_telemarketing,,hidden,ual_2mon_2500_bonus_3pcnt_earn_gas,CH Power Trip Natural Gas Plan with MileagePlus miles,"2,500 bonus/ 3 miles per $1 (Gas) (Cardholders) - Jan 2020 DM",01/09/2020,,OH,Gas,52,DEOHG,residential,intro,Variable,3,2.89,2.89,,,,,,,,,6,,ual,781,"2,500 Miles",2 Months,,,,3*,1 Month,N,23.0,Y,,,,,,All
227664,55535F9C-AD56,nrg_residential,mass_market,inbound_telemarketing,,hidden,ual_2mon_2500_bonus_3pcnt_earn_gas,CH Power Trip Natural Gas Plan with MileagePlus miles,"2,500 bonus/ 3 miles per $1 (Gas) (Cardholders) - Jan 2020 DM",01/09/2020,,PA,Gas,64,COLPAG,residential,Intro,variable,3,2.99,0.299,,,,,,,,,6,,ual,781,"2,500 miles",2 Months,,,,3*,1 Month,N,23.0,Y,,,,,,All
227665,55A96CD8-5428,nrg_residential,mass_market,inbound_telemarketing,,hidden,ual_2mon_2500_bonus_3pcnt_earn_gas,CH Power Trip Natural Gas Plan with MileagePlus miles,"2,500 bonus/ 3 miles per $1 (Gas) (Cardholders) - Jan 2020 DM",01/09/2020,,PA,Gas,65,PNGPA,residential,Intro,variable,3,2.29,2.29,,,,,,,,,6,,ual,781,"2,500 miles",2 Months,,,,3*,1 Month,N,23.0,Y,,,,,,All
227668,5634253F-F1EB,nrg_residential,mass_market,inbound_telemarketing,,hidden,ual_2mon_2500_bonus_3pcnt_earn_gas,CH Power Trip Natural Gas Plan with MileagePlus miles,"2,500 bonus/ 3 miles per $1 (Gas) (Cardholders) - Jan 2020 DM",01/09/2020,,PA,Gas,68,UGIG,residential,Intro,variable,3,0.45,0.45,,,,,,,,,6,,ual,781,"2,500 miles",2 Months,,,,3*,1 Month,N,23.0,Y,,,,,,All
227669,5650D02E-8F8B,nrg_residential,mass_market,inbound_telemarketing,,hidden,ual_2mon_2500_bonus_3pcnt_earn_gas,CH Power Trip Natural Gas Plan with MileagePlus miles,"2,500 bonus/ 3 miles per $1 (Gas) (Cardholders) - Jan 2020 DM",01/09/2020,,PA,Gas,75,PECO-GAS,residential,Intro,variable,3,0.39,0.39,,,,,,,,,6,,ual,781,"2,500 miles",2 Months,,,,3*,1 Month,N,23.0,Y,,,,,,All
227670,57974216-616E,nrg_residential,mass_market,inbound_telemarketing,,hidden,ual_2mon_2500_bonus_3pcnt_earn_gas,CH Power Trip Natural Gas Plan with MileagePlus miles,"2,500 bonus/ 3 miles per $1 (Gas) (Cardholders) - Jan 2020 DM",01/09/2020,,PA,Gas,76,PGW,residential,Intro,variable,3,0.45,0.45,,,,,,,,,6,,ual,781,"2,500 miles",2 Months,,,,3*,1 Month,N,23.0,Y,,,,,,All
227671,57CC11B0-19EE,nrg_residential,mass_market,inbound_telemarketing,,hidden,ual_2mon_2500_bonus_3pcnt_earn_gas,CH Power Trip Natural Gas Plan with MileagePlus miles,"2,500 bonus/ 3 miles per $1 (Gas) (Cardholders) - Jan 2020 DM",01/09/2020,,PA,Gas,77,NFGPA,residential,Intro,variable,3,0.33,0.33,,,,,,,,,6,,ual,781,"2,500 miles",2 Months,,,,3*,1 Month,N,23.0,Y,,,,,,All
227947,B7C11974-9931,nrg_residential,mass_market,inbound_telemarketing,,hidden,ual_6mofix_10pct_10000_2pcnt_earn,UAL - Fixed Price Test 6mo Fixed/10% Disc,"10,000 /2 points per $1  (6mo fixed/10% disc) - January 2020 DM",01/09/2020,,NJ,Electric,30,RECO,residential,Contract,Fixed,6,0.1,0.1,,,,,$60.00,,,,6,,ual,47,"10,000 Miles",2 Months,,,,2*,1 Month,N,23.0,Y,,,,,,All
227949,B84D1DFE-1A40,nrg_residential,mass_market,inbound_telemarketing,,hidden,ual_6mofix_10pct_12500_3pcnt_earn,UAL CH - Fixed Price Test 6mo Fixed/10% Disc,"12,500 /3 points per $1  (6mo fixed/10% disc) - January 2020 DM",01/09/2020,,NJ,Electric,30,RECO,residential,Contract,Fixed,6,0.1,0.1,,,,,$60.00,,,,6,,ual,98,"12,500 Miles",2 Months,,,,3*,1 Month,N,23.0,Y,,,,,,All
227445,00EA332E-2E0F,nrg_residential,mass_market,inbound_telemarketing,,Partnership/Airline/American,aal_2mon_10000_bonus_2pcnt_earn,Power Trip Electric Plan with AAdvantage miles,"10,000 bonus/ 2 miles per $1 - Jan 2020 DM",01/09/2020,,IL,Electric,81,Ameren,residential,intro,variable,3,0.04,0.04,,,,,,,,,6,,aal,47,"10,000 Miles",2 Months,,,,2*,1 Month,N,23.0,Y,,,,,,All
227446,00FCDA1A-B8C0,nrg_residential,mass_market,inbound_telemarketing,,Partnership/Airline/American,aal_2mon_10000_bonus_2pcnt_earn,Power Trip Electric Plan with AAdvantage miles,"10,000 bonus/ 2 miles per $1 - Jan 2020 DM",01/09/2020,,NJ,Electric,30,RECO,residential,intro,variable,3,0.1,0.1,,,,,,,,,6,,aal,47,"10,000 Miles",2 Months,,,,2*,1 Month,N,23.0,Y,,,,,,All
