Action,SKU,CampaignID,OfferID,BrandSlug,ChannelSlug,SubChannel,Ranking,ProductSlug,ProductName,ProductDescription,BaseProduct,ProductPath,ExpirationDate,StateSlug,Commodity,UtilitySlug,UtilityZone,PremiseType,PricingTerm,PricingEngineLockType,TermsOfServiceType,UtilityRate,Rate,UtilityOnPeakRate,OnPeakRate,UtilityOffPeakRate,OffPeakRate,PenaltyType,EarlyCancellationFee,DailyServiceCharge,MonthlyServiceCharge,VASCode,ProductEligibilityClass,Adder,PartnerCode,PromoCode,MerchandiseText,MerchandiseSlug,MerchandiseVesting,SignupBonus,SignupVesting,OngoingValue,OngoingFrequency,PriorityLevel,TermsOfServiceTemplate,RequiresPriceChangeNotice,RateCategory
None,g35d9373a1b09983,U-00004881,1000035620,nrg_residential,web,,,fnf_ual_2m_13000_bonus_3pcnt_earn,FNF CH Power Trip Electric Plan with MileagePlus miles,"13,000 after 2M/ 3 miles per $1 (Cardholder)",,,02/02/2222,ny,electric,chu,,residential,12,contract,fixed,0.07125,0.07125,,,,,prorated,100.0,,,6,,,ual,198,,,,"13,000 Miles",2 Months,3*,1 Month,8.0,,False,NRGHRFIX3
None,g35ef289ccabee15,U-00005840,1000050431,nrg_residential,rollover,,,"variable03/19/2020,_16:57:41312","Variable03/19/2020, 16:57:41322",GZ Rock Out and GZ Torch after 3M,Fixed,Friends and Family,04/04/4444,oh,electric,oe,,residential,1,intro,variable,0.051,0.051,,,,,,,,,11,,,gze,159,GZ Rock Out 2 Solar Speaker|Torch 250 Flashlight,gz_rockout2_black|gz_torch250,P3M|P3M,,,,,,,False,NRGHRVAR
None,g35fefaca618f618,U-00004503,1000049099,nrg_residential,web,,,philabundance_gives_flex,Flexible plan that benefits Philabundance,"$50 contribution to Philabundance after 1 month of service, and 1% ongoing contribution annually",,,02/02/2222,pa,electric,penelec,,residential,3,intro,variable,0.055999999999999994,0.055999999999999994,,,,,,,,,6,,,pbn,142,,,,$50,1 Months,1%,12 Months,26.0,,False,NRGHRVAR
None,g3616365e82d3271,U-00004762,1000035638,nrg_residential,web,,,swa_2mon_10000_bonus_2pcnt_earn_corporate,Power Trip Electric Plan with Rapid Rewards points,"10,000 bonus/ 2 points per $1 - nrghomepower.com",,,02/02/2222,il,electric,comed,,residential,3,intro,variable,0.08,0.08,,,,,,,,,6,,,swa,47,,,,"10,000 Points",2 Months,2*,1 Month,23.0,,False,NRGHRVAR
None,g36173212cfd8738,U-00004880,1000048310,nrg_residential,web,,,fnf_swa_2m_13000_bonus_3pcnt_earn,FNF CH Power Trip Electric Plan with Rapid Rewards points,"13,000 after 2M/ 3 points per $1 (Cardholder)",,,02/02/2222,oh,electric,aeps,,residential,12,contract,fixed,0.062,0.062,,,,,prorated,0.0,,,6,,,swa,198,,,,"13,000 Miles",2 Months,3*,1 Month,8.0,,False,NRGHRFIX
None,g36180d6947b8d18,U-00004788,1000049221,nrg_residential,retention,,1.0,retention_ual_3pcnt_earn_6,CH Power Trip 6 Month Electric Plan with MileagePlus miles,SAVE1 Retention 6 Month UAL - 3 miles per $1 (Cardholders only),,SAVE1,02/02/2222,md,electric,apmd,,residential,6,contract,fixed,0.073,0.073,,,,,prorated,60.0,,,6,,,ual,622,,,,,,3*,1 Month,23.0,,False,NRGHRFIX
None,g36263d79c87afeb,U-00004829,1000046703,nrg_residential,retention,,1.0,retention_swa_3pcnt_earn_3,CH Power Trip Electric Plan with Rapid Rewards points,SAVE2 Retention 3 Month - 3 points per $1 (Cardholders only),,SAVE2,02/02/2222,pa,electric,penn,,residential,3,intro,variable,0.075,0.075,,,,,,,,,6,,,swa,622,,,,,,3*,1 Month,23.0,,False,NRGHRVAR
None,g362ea596606a385,U-00005287,1000047356,nrg_residential,inbound_telemarketing,,,pfb_12mon_100_bonus_5pcnt_annual_earn,PA Farm Bureau Fixed Plan,$100 Check/ 5% Annual Cash Back - January 2020 DM,,hidden,12/31/9999,pa,electric,ppl,,residential,12,contract,fixed,0.069,0.069,,,,,fixed,0.0,,,6,,,pfb,85,,,,$100,2 Months,5%,12 Months,23.0,,True,NRGHRFIX
None,g3637d77a7fb1bca,U-00003677,1000047646,nrg_residential,retail,philabundance,,philabundance_gives,Fixed plan that benefits Philabundance,"$50 contribution to Philabundance after 1 month of service, and 1% ongoing contribution annually",,,02/02/2222,de,electric,dplde,,residential,12,contract,fixed,0.09699999999999999,0.09699999999999999,,,,,prorated,120.0,,,6,,,pbn,142,,,,$50,1 Months,1%,12 Months,26.0,,False,NRGHRFIX
None,g3639e6a044b8c53,U-00005281,1000047343,nrg_residential,inbound_telemarketing,,,ual_12mofix_10pct_10000_2pcnt_earn,UAL - Fixed Price Test 12mo Fixed/10% Disc,"10,000 /2 points per $1  (12mo fixed/10% disc) - January 2020 DM",,hidden,12/31/9999,oh,electric,aepn,,residential,12,contract,fixed,0.049,0.049,,,,,fixed,0.0,,,6,,,ual,47,,,,"10,000 Miles",2 Months,2*,1 Month,23.0,,False,NRGHRFIX
None,g3644e5c1658b9d7,U-00004738,1000047048,nrg_residential,inbound_telemarketing,,,ama_2mon_75_cash_3pcnt_earn,Electric Plan for AAA Mid-Atlantic members,$75 Check/ 3% Cash Back - Jan 2020 DM,,Partnership/Travel/AAA,12/31/9999,md,electric,apmd,,residential,3,intro,variable,0.048,0.048,,,,,,,,,6,,,ama,78,,,,$75,2 Months,3%,12 Months,23.0,,False,NRGHRVAR
None,g364e129d9646db9,U-00005702,1000050260,nrg_residential,rollover,,,variable,Variable,$75 donation after 1M / 1% ongoing,Fixed,,04/04/4444,nj,electric,reco,,residential,1,intro,variable,0.108,0.108,,,,,,0.0,,,6,,,hop,149,,,,$75,1 Months,1%,12 Months,,,False,NRGHRVAR2
None,g365d38c98690007,U-00004820,1000033203,nrg_residential,retail,aaa,,ama_2mon_75_cash_3pcnt_earn,3 Month Electric Plan for AAA Mid-Atlantic members,$75 Check/ 3% Cash Back,,,02/02/2222,md,electric,apmd,,residential,3,intro,variable,0.065,0.065,,,,,,,,,6,,,ama,78,,,,$75,2 Months,3%,12 Months,23.0,,False,NRGHRVAR
None,g36706deb917e1cc,U-00004806,1000047047,nrg_residential,web,,,ual_2mon_10000_bonus_2pcnt_earn,Power Trip Electric Plan with MileagePlus miles,"10,000 bonus/ 2 miles per $1 - Jan 2020 DM",,,12/31/9999,pa,electric,wpp,,residential,3,intro,variable,0.046,0.046,,,,,,,,,6,,,ual,47,,,,"10,000 Miles",2 Months,2*,1 Month,23.0,,False,NRGHRVAR
None,g3685c788929740a,U-00003886,1000049311,nrg_residential,web,,,bigbrothersbigsisters_gives,Fixed plan that benefits Big Brothers Big Sisters,"$50 contribution to Big Brothers Big Sisters after 1 month of service, and 1% ongoing contribution annually",,,02/02/2222,pa,electric,penn,,residential,12,contract,fixed,0.083,0.083,,,,,prorated,120.0,,,6,,,bbs,142,,,,$50,1 Months,1%,12 Months,26.0,,True,NRGHRFIX
None,g36a541653d14ca9,U-00004772,1000049685,nrg_residential,retention,,1.0,retention_ual_3pcnt_earn_12,CH Power Trip 12 Month Electric Plan with MileagePlus points,LEAD Retention 12 Month UAL - 3 miles per $1 (Cardholders only),,LEAD,02/02/2222,pa,electric,penelec,,residential,12,contract,fixed,0.075,0.075,,,,,prorated,120.0,,,6,,,ual,622,,,,,,3*,1 Month,23.0,,True,NRGHRFIX
None,g36acb20e061b577,U-00005763,1000050339,nrg_residential,rollover,,1.0,variable,Variable,LEAD Retention 24 Month SWA - 2 points per $1,Fixed,LEAD,04/04/4444,oh,electric,oe,,residential,1,intro,variable,0.073,0.073,,,,,,0.0,,,6,,,swa,620,,,,,,2*,1 Month,,,False,NRGHRVAR
None,g36b59cb6d6da564,U-00003285,1000048138,nrg_residential,web,,,gz_rockout2_black_corporate,Renewable Plan,Goal Zero Rock Out 2 Solar Speaker - nrghomepower.com,,,02/02/2222,de,electric,dplde,,residential,6,contract,fixed,0.08900000000000001,0.08900000000000001,,,,,prorated,60.0,,,11,,,gze,406,Goal Zero Rock Out 2 Solar Rechargeable Speaker,gz_rockout2_black,P3M,,,,,,,False,NRGHRFIX
None,g36cb8c6517c4118,U-00004808,1000034505,nrg_residential,retention,,1.0,retention_swa_2pcnt_earn_24,Power Trip 24 Month Electric Plan with Rapid Rewards points,LEAD Retention 24 Month SWA - 2 points per $1,,LEAD,02/02/2222,oh,electric,dukeoh,,residential,24,contract,fixed,0.079,0.079,,,,,prorated,0.0,,,6,,,swa,620,,,,,,2*,1 Month,23.0,,False,NRGHRFIX
None,g36d93b0db694a64,U-00002433,1000046841,nrg_residential,web,,,employee_offer,Employee Offer,Employee Offer,,,02/02/2222,pa,electric,meted,,residential,1,intro,variable,0.0575,0.0575,,,,,,,,,6,,,emp,524,,,,,,,,18.0,,False,NRGHRVAR
None,g36fbbee26c03784,U-00004421,1000049210,nrg_residential,retention,,3.0,retention_cb_and_green,Cash Back + Green Option,SAVE1 Retention 6 Month 1% Cash Back and 25% Green,,SAVE1,02/02/2222,md,electric,apmd,,residential,6,contract,fixed,0.071,0.071,,,,,prorated,60.0,,,7,,,rtn,522,,,,,,1%,3 Months,,,False,NRGHRFIX
None,g370933a5ffac26e,U-00004494,1000026937,nrg_residential,web,,,nemours_gives,Fixed plan that benefits duPont Hospital for Children,"$50 contribution to Nemours after 1 month of service, and 1% ongoing contribution annually",,,02/02/2222,pa,electric,ppl,,residential,12,contract,fixed,0.095,0.095,,,,,prorated,120.0,,,6,,,nem,142,,,,$50,1 Months,1%,12 Months,26.0,,True,NRGHRFIX
None,g370d425d3bf56ba,U-00004720,1000035899,nrg_residential,web,,,spw_2mon_50000_bonus_15pcnt_earn_corporate,Power Trip Electric Plan with Speedy Rewards points,"50,000 bonus/ 15 points per $1 - nrghomepower.com",,,02/02/2222,md,electric,delmarva,,residential,3,intro,variable,0.08,0.08,,,,,,,,,6,,,spw,408,,,,"50,000 Points",2 Months,15*,1 Month,23.0,,False,NRGHRVAR
None,g370dedbda251559,U-00004731,1000047062,nrg_residential,web,,,ama_2mon_75_cash_3pcnt_earn,Electric Plan for AAA Mid-Atlantic members,$75 Check/ 3% Cash Back - Jan 2020 DM,,,12/31/9999,pa,electric,penelec,,residential,3,intro,variable,0.051,0.051,,,,,,,,,6,,,ama,78,,,,$75,2 Months,3%,12 Months,23.0,,False,NRGHRVAR
None,g3718d82f520ecca,U-00004801,1000047031,nrg_residential,inbound_telemarketing,,,ual_2mon_10000_bonus_2pcnt_earn,Power Trip Electric Plan with MileagePlus miles,"10,000 bonus/ 2 miles per $1 - Jan 2020 DM",,Partnership/Airline/United Airlines,12/31/9999,md,electric,apmd,,residential,3,intro,variable,0.048,0.048,,,,,,,,,6,,,ual,47,,,,"10,000 Miles",2 Months,2*,1 Month,23.0,,False,NRGHRVAR
None,g371ead9a4635fea,U-00004756,1000047128,nrg_residential,inbound_telemarketing,,,psu_2mon_100_bonus_3pcnt_earn,Electric Plan for Penn State Alumni Association members,$100 Check/ 3% Cash Back - Jan 2020 DM,,Partnership/Alumni Associations/PSU,12/31/9999,md,electric,delmarva,,residential,3,intro,variable,0.062,0.062,,,,,,,,,6,,,psu,84,,,,$100,2 Months,3%,12 Months,23.0,,False,NRGHRVAR
None,g372bd93445d6cad,U-00004832,1000047983,nrg_residential,retention,,1.0,retention_csr_2pcnt_earn_3,Power Play Electric Plan with Caesars Rewards,SAVE2 Retention 3 Month,,SAVE2,02/02/2222,nj,electric,jcpl,,residential,3,intro,variable,0.094,0.094,,,,,,,,,6,,,csr,620,,,,,,2*,1 Month,23.0,,False,NRGHRVAR2
None,g3730c57fd16179f,U-00002410,1000037347,nrg_residential,retail,sams,,24m_samsclub_noaward,Sam's Club Price Lock Plan,Price Lock Plan,,,02/02/2222,pa,electric,peco,,residential,24,contract,fixed,0.095,0.095,,,,,prorated,240.0,,,6,,,sam,524,,,,,,,,22.0,,True,NRGHRFIX
None,g373dc17aad28068,U-00005421,1000049910,nrg_residential,retention,,1.0,retention_ama_3pcnt_earn_3,Electric Plan for AAA Mid-Atlantic members,SAVE2 Retention 3 Month - 3% Cash Back,Fixed,SAVE2,04/04/4444,oh,electric,cei,,residential,3,intro,variable,0.063,0.063,,,,,,,,,6,,,ama,624,,,,,,3%,12 Months,23.0,,False,NRGHRVAR
None,g3740b28880743d2,U-00004418,1000025340,nrg_residential,retention,,3.0,retention_cb_and_green,Cash Back + Green Option,LEAD Retention 12 Month 1% Cash Back and 25% Green,,LEAD,02/02/2222,ma,electric,wmeco,,residential,12,contract,fixed,0.127,0.127,,,,,prorated,120.0,,,7,,,rtn,522,,,,,,1%,3 Months,,,False,NRGHRFIX
None,g3752c4347de6a66,U-00003884,1000037285,nrg_residential,inbound_telemarketing,,,bostonchildrenshospital_gives,Fixed plan that benefits Boston Children's Hospital,"$50 contribution to Boston Children's Hospital after 1 month of service, and 1% ongoing contribution annually",,Charitable Contributions,02/02/2222,ma,electric,camb,,residential,12,contract,fixed,0.139,0.139,,,,,prorated,120.0,,,6,,,bch,142,,,,$50,1 Months,1%,12 Months,26.0,,False,NRGHRFIX
None,g375ca2fca8344f6,U-00004870,1000049242,nrg_residential,inbound_telemarketing,,,swa_2mon_12500_bonus_3pcnt_earn_corporate,CH Power Trip Electric Plan with Rapid Rewards points,"12,500 bonus/ 3 points per $1  (Cardholders only) - nrghomepower.com",,hidden,02/02/2222,ma,electric,meco,,residential,3,intro,variable,0.13699999999999998,0.13699999999999998,,,,,,,,,6,,,swa,98,,,,"12,500 Points",2 Months,3*,1 Month,23.0,,False,NRGHRVAR
None,g377a21981b7ae4c,U-00004416,1000037017,nrg_residential,retention,,3.0,retention_cb_5pcnt_earn_24,The Cash Back Plan,LEAD Retention 24 Month 5% Cash Back,,LEAD,02/02/2222,md,electric,pepco,,residential,24,contract,fixed,0.094,0.094,,,,,prorated,240.0,,,6,,,rtn,410,,,,,,5%,12 Months,,,False,NRGHRFIX
None,g378329afe07bb9f,U-00004814,1000033863,nrg_residential,inbound_telemarketing,,,fnf_aal_2m_10500_bonus_2pcnt_earn,FNF Power Trip Electric Plan with AAdvantage miles,"10,500 after 2M/ 2 miles per $1",,Friends and Family,02/02/2222,ma,electric,wmeco,,residential,12,contract,fixed,0.133,0.133,,,,,prorated,120.0,,,6,,,aal,44,,,,"10,500 Miles",2 Months,2*,1 Month,8.0,,False,NRGHRFIX
None,g3783a734ab9b3a6,U-00004732,1000047817,nrg_residential,web,,,atk_2mon_10000_bonus_2pcnt_earn_corporate,Power Trip Electric Plan with Amtrak Guest Rewards points,"10,000 bonus/ 2 points per $1 - nrghomepower.com",,,02/02/2222,ma,electric,meco,,residential,3,intro,variable,0.139,0.139,,,,,,,,,6,,,atk,47,,,,"10,000 Points",2 Months,2*,1 Month,23.0,,False,NRGHRVAR
None,g378b75dca4bc500,U-00003512,1000048580,nrg_residential,web,,,variable_corporate,Essentials Electric Variable Plan,Basic Web Variable Plan - nrghomepower.com,,,02/02/2222,oh,electric,te,,residential,3,intro,variable,0.045,0.045,,,,,,,,,7,,,nrr,632,,,,$25,3 Months,1%,12 Months,,,False,NRGHRVAR
None,g379aaeca22def51,U-00004363,1000048764,nrg_residential,inbound_telemarketing,,,blu_2mon_5000_bonus_2pcnt_earn_corporate,JetBlue Variable Plan,"5,000 bonus/ 2 points per $1 - nrghomepower.com",,Partnership/Airline/Jet Blue,02/02/2222,md,electric,bge,,residential,3,intro,variable,0.075,0.075,,,,,,,,,6,,,blu,35,,,,"5,000 Points",2 Months,2*,1 Month,23.0,,False,NRGHRVAR
None,g379f8590595d5c9,U-00004434,1000025636,nrg_residential,retention,,4.0,retention_no_frills,No Frills,LEAD Retention 18 Month No Frills,,LEAD,02/02/2222,ny,electric,rge,,residential,18,contract,fixed,0.06125,0.06125,,,,,prorated,100.0,,,6,,,rtn,524,,,,,,,,,,False,NRGHRFIX3
None,g37a85fabcd595ef,U-00003909,1000035484,nrg_residential,inbound_telemarketing,,,fnf_nem_75_1pcnt_annual,FNF Choose to Give - NEM,$75 donation after 1M/ 1% ongoing,,Friends and Family,02/02/2222,pa,electric,penn,,residential,12,contract,fixed,0.075,0.075,,,,,prorated,120.0,,,6,,,nem,149,,,,$75,1 Months,1%,12 Months,8.0,,True,NRGHRFIX
None,g37a9be1b0645dcf,U-00003678,1000049117,nrg_residential,web,,,nemours_gives_corporate,Fixed plan that benefits duPont Hospital for Children,"$50 contribution to Nemours after 1 month of service, and 1% ongoing contribution annually - nrghomepower.com",,,02/02/2222,pa,electric,duq,,residential,12,contract,fixed,0.095,0.095,,,,,prorated,120.0,,,6,,,nem,142,,,,$50,1 Months,1%,12 Months,26.0,,True,NRGHRFIX
None,g37aafb744b44a96,U-00004788,1000048431,nrg_residential,retention,,1.0,retention_ual_3pcnt_earn_6,CH Power Trip 6 Month Electric Plan with MileagePlus miles,SAVE1 Retention 6 Month UAL - 3 miles per $1 (Cardholders only),,SAVE1,02/02/2222,oh,electric,dpl,,residential,6,contract,fixed,0.057,0.057,,,,,prorated,0.0,,,6,,,ual,622,,,,,,3*,1 Month,23.0,,False,NRGHRFIX
None,g37b90e460923458,U-00003669,1000049099,nrg_residential,retail,philabundance_flex,,philabundance_gives_flex,Flexible plan that benefits Philabundance,"$50 contribution to Philabundance after 1 month of service, and 1% ongoing contribution annually",,,02/02/2222,pa,electric,penelec,,residential,3,intro,variable,0.055999999999999994,0.055999999999999994,,,,,,,,,6,,,pbn,142,,,,$50,1 Months,1%,12 Months,26.0,,False,NRGHRVAR
None,g37bf113e92fd73a,U-00004872,1000049418,nrg_residential,inbound_telemarketing,,,ual_2mon_12500_bonus_3pcnt_earn_corporate,CH Power Trip Electric Plan with MileagePlus miles,"12,500 bonus/ 3 miles per $1 (Cardholders) - nrghomepower.com",,hidden,02/02/2222,pa,electric,penelec,,residential,3,intro,variable,0.053,0.053,,,,,,,,,6,,,ual,98,,,,"12,500 Miles",2 Months,3*,1 Month,23.0,,False,NRGHRVAR
None,g37c499cb54944a8,U-00002405,1000027405,nrg_residential,web,,,price_lock_24m,24M Price Lock Plan,24M Price Lock Plan,,,02/02/2222,pa,electric,peco,,residential,24,contract,fixed,0.096,0.096,,,,,prorated,240.0,,,6,,,nrr,524,,,,,,,,,,True,NRGHRFIX
None,g37c86337ff6ce49,U-00004759,1000047216,nrg_residential,inbound_telemarketing,,,swa_2mon_10000_bonus_2pcnt_earn,Power Trip Electric Plan with Rapid Rewards points,"10,000 bonus/ 2 points per $1 - Jan 2020 DM",,Partnership/Airline/Southwest,12/31/9999,ma,electric,beco,,residential,3,intro,variable,0.105,0.105,,,,,,,,,6,,,swa,47,,,,"10,000 Points",2 Months,2*,1 Month,23.0,,False,NRGHRVAR
None,g37d9ce2f2845177,U-00002438,1000049765,nrg_residential,pa_standard_offer,,,pa_standard_offer,Rate Class RH - Residential Heating,Rate Class RH - Residential Heating,,,12/31/9999,pa,electric,peco,,residential,12,contract,fixed,0.061329999999999996,0.061329999999999996,,,,,prorated,0.0,,,6,,,sop,525,,,,,,,,,,True,NRGHRFIX
None,g37da72af8bd8dc5,U-00005659,1000050022,nrg_residential,web,,,price_lock_24m,24M Price Lock Plan,24M Price Lock Plan,Fixed,,04/04/4444,oh,electric,cei,,residential,24,contract,fixed,0.076,0.076,,,,,prorated,0.0,,,6,,,nrr,524,,,,,,,,,,False,NRGHRFIX
None,g37db1f21e18cb1c,U-00004805,1000033811,nrg_residential,inbound_telemarketing,,,ual_2mon_10000_bonus_2pcnt_earn_corporate,Power Trip Electric Plan with MileagePlus miles,"10,000 bonus/ 2 miles per $1 - nrghomepower.com",,Partnership/Airline/United Airlines,02/02/2222,md,electric,delmarva,,residential,3,intro,variable,0.08,0.08,,,,,,,,,6,,,ual,47,,,,"10,000 Miles",2 Months,2*,1 Month,23.0,,False,NRGHRVAR
None,g37e3833316cab69,U-00004702,1000036790,nrg_residential,inbound_telemarketing,,,google_homehub_36mnths_corporate,36M Speak & Play,36M Speak & Play Google Nest Hub - nrghomepower.com,,Google Products,12/31/9999,ma,electric,camb,,residential,36,contract,fixed,0.159,0.159,,,,,prorated,360.0,,,6,,,goo,196,Google Nest Hub,google_home_hub,P5M,,,,,,,False,NRGHRFIX
None,g37ebab596ed2e37,U-00003844,1000048110,nrg_residential,retail,cashback|aal|ual,,cash_back_only,The Cash Back Plan,Retail Cash Back Only Plan,,,02/02/2222,nj,electric,pseg,,residential,6,contract,fixed,0.141,0.141,,,,,prorated,60.0,,,6,,,nrr,535,,,,$50,6 Months,5%,12 Months,,,False,NRGHRFIX2
None,g37fd451bacd7236,U-00002756,1000035322,nrg_residential,inbound_telemarketing,,,online_exclusive_6,PA Power Switch Fixed Plan,PA Power Switch Plan - 6M,,*Secondary Plans,02/02/2222,pa,electric,peco,,residential,6,contract,fixed,0.08,0.08,,,,,prorated,60.0,,,7,,,nrr,568,,,,,,1%,12 Months,,,True,NRGHRFIX
None,g380aaa2e8fd7aa3,U-00004758,1000047066,nrg_residential,web,,,swa_2mon_10000_bonus_2pcnt_earn,Power Trip Electric Plan with Rapid Rewards points,"10,000 bonus/ 2 points per $1 - Jan 2020 DM",,,12/31/9999,md,electric,apmd,,residential,3,intro,variable,0.048,0.048,,,,,,,,,6,,,swa,47,,,,"10,000 Points",2 Months,2*,1 Month,23.0,,False,NRGHRVAR
None,g38112c04f80cfe7,U-00005541,1000050096,nrg_residential,inbound_telemarketing,,,ual_2mon_10000_bonus_2pcnt_earn,Power Trip Electric Plan with MileagePlus miles,"10,000 bonus/ 2 miles per $1 - Jan 2020 DM",Fixed,Partnership/Airline/United Airlines,04/04/4444,nj,electric,reco,,residential,3,intro,variable,0.1,0.1,,,,,,,,,6,,,ual,47,,,,"10,000 Miles",2 Months,2*,1 Month,23.0,,False,NRGHRVAR2
None,g382ccf41319fe89,U-00004842,1000048076,nrg_residential,retail,best_buy,,6m_bestbuy_50_3mnths,Best Buy Secure Plus Plan,Secure Plus Plan - $50 Gift Card,,,02/02/2222,ma,electric,camb,,residential,6,contract,fixed,0.129,0.129,,,,,prorated,60.0,,,6,,,bst,616,,,,$50,3 months,,,22.0,,False,NRGHRFIX
None,g38423fd4a07fd26,U-00004762,1000049244,nrg_residential,web,,,swa_2mon_10000_bonus_2pcnt_earn_corporate,Power Trip Electric Plan with Rapid Rewards points,"10,000 bonus/ 2 points per $1 - nrghomepower.com",,,02/02/2222,ma,electric,meco,,residential,3,intro,variable,0.13699999999999998,0.13699999999999998,,,,,,,,,6,,,swa,47,,,,"10,000 Points",2 Months,2*,1 Month,23.0,,False,NRGHRVAR
None,g3842c3e912eafaf,U-00003898,1000049119,nrg_residential,inbound_telemarketing,,,bigbrothersbigsisters_gives,Fixed plan that benefits Big Brothers Big Sisters,"$50 contribution to Big Brothers Big Sisters after 1 month of service, and 1% ongoing contribution annually",,Charitable Contributions,02/02/2222,pa,electric,duq,,residential,12,contract,fixed,0.095,0.095,,,,,prorated,120.0,,,6,,,bbs,142,,,,$50,1 Months,1%,12 Months,26.0,,True,NRGHRFIX
None,g384cd51d8f7b191,U-00004846,1000036579,nrg_residential,retention,,1.0,retention_mar_2pcnt_earn_3,MAR Variable Plan,SAVE2 Retention 3 Month - 2 points per $1,,SAVE2,02/02/2222,pa,electric,penn,,residential,3,intro,variable,0.076,0.076,,,,,,,,,6,,,mar,620,,,,,,2*,1 Month,23.0,,False,NRGHRVAR
None,g384f0fa55cee2ac,U-00004794,1000047800,nrg_residential,retention,,1.0,retention_swa_2pcnt_earn_12,Power Trip 12 Month Electric Plan with Rapid Rewards points,LEAD Retention 12 Month SWA - 2 points per $1,,LEAD,02/02/2222,nj,electric,jcpl,,residential,12,contract,fixed,0.111,0.111,,,,,prorated,120.0,,,6,,,swa,620,,,,,,2*,1 Month,23.0,,False,NRGHRFIX2
None,g386a0fa0ddafb92,U-00004849,1000049261,nrg_residential,web,,,swa_2mon_12500_bonus_3pcnt_earn_corporate,CH Power Trip Electric Plan with Rapid Rewards points,"12,500 bonus/ 3 points per $1  (Cardholders only) - nrghomepower.com",,,02/02/2222,ma,electric,ngntkt,,residential,3,intro,variable,0.13699999999999998,0.13699999999999998,,,,,,,,,6,,,swa,98,,,,"12,500 Points",2 Months,3*,1 Month,23.0,,False,NRGHRVAR
